"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","ist_name","ist_obs_date_y","ist_obs_date_m","ist_obs_date_d","ist_all_org_neg","ist_depth","ist_notes","ist_phase","ist_analyte","ist_method","ist_storage_method","ist_time_dur","ist_temp","ist_source_O2","ist_source_H2O","ist_concentration","ist_concentration_units","ist_13c","ist_13c_sd","ist_18o","ist_2h","ist_rc_lab","ist_rc_lab_number","ist_rc_year","ist_14c","ist_14c_sigma","ist_14c_sd","ist_fraction_modern","ist_fraction_modern_sigma","ist_fraction_modern_sd"
"668","Natali_2015","10.1002/2014JG002872",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"EML",63.88305556,-149.22555556,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Eight Mile Lake",NA,NA,NA,NA,"treatment","combined air and soil warming",NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"tussock‐forming sedge, Eriophorum vaginatum, and deciduous shrub, Vaccinium uliginosum. Other common vascular plants include Carex bigelowii, Betula nana, Rubus chamaemorus, Empetrum nigrum, Rhododendron subarcticum, V. vitis‐idaea, Andromeda polifolia, and Oxycoccus microcarpus. Nonvascular plant cover is dominated by Dicranum sp., feather moss (primarily Pleurozium schreberi), and Sphagnum sp., as well as several lichen species (primarily Cladonia spp.)",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"10_CO2_36",2012,8,NA,NA,10,NA,NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0137,NA,NA
"669","Natali_2015","10.1002/2014JG002872",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"EML",63.88305556,-149.22555556,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Eight Mile Lake",NA,NA,NA,NA,"treatment","combined air and soil warming",NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"tussock‐forming sedge, Eriophorum vaginatum, and deciduous shrub, Vaccinium uliginosum. Other common vascular plants include Carex bigelowii, Betula nana, Rubus chamaemorus, Empetrum nigrum, Rhododendron subarcticum, V. vitis‐idaea, Andromeda polifolia, and Oxycoccus microcarpus. Nonvascular plant cover is dominated by Dicranum sp., feather moss (primarily Pleurozium schreberi), and Sphagnum sp., as well as several lichen species (primarily Cladonia spp.)",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"10_CO2_37",2013,8,NA,NA,10,NA,NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0249,NA,NA
"670","Natali_2015","10.1002/2014JG002872",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"EML",63.88305556,-149.22555556,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Eight Mile Lake",NA,NA,NA,NA,"treatment","combined air and soil warming",NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"tussock‐forming sedge, Eriophorum vaginatum, and deciduous shrub, Vaccinium uliginosum. Other common vascular plants include Carex bigelowii, Betula nana, Rubus chamaemorus, Empetrum nigrum, Rhododendron subarcticum, V. vitis‐idaea, Andromeda polifolia, and Oxycoccus microcarpus. Nonvascular plant cover is dominated by Dicranum sp., feather moss (primarily Pleurozium schreberi), and Sphagnum sp., as well as several lichen species (primarily Cladonia spp.)",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"20_CO2_38",2011,8,NA,NA,20,NA,NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0155,NA,NA
"671","Natali_2015","10.1002/2014JG002872",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"EML",63.88305556,-149.22555556,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Eight Mile Lake",NA,NA,NA,NA,"treatment","combined air and soil warming",NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"tussock‐forming sedge, Eriophorum vaginatum, and deciduous shrub, Vaccinium uliginosum. Other common vascular plants include Carex bigelowii, Betula nana, Rubus chamaemorus, Empetrum nigrum, Rhododendron subarcticum, V. vitis‐idaea, Andromeda polifolia, and Oxycoccus microcarpus. Nonvascular plant cover is dominated by Dicranum sp., feather moss (primarily Pleurozium schreberi), and Sphagnum sp., as well as several lichen species (primarily Cladonia spp.)",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"20_CO2_39",2012,8,NA,NA,20,NA,NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0268,NA,NA
"672","Natali_2015","10.1002/2014JG002872",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,201910281615,"EML",63.88305556,-149.22555556,NA,NA,"Tundra_Alaska_EML Yedoma",NA,"Eight Mile Lake",NA,NA,NA,NA,"treatment","combined air and soil warming",NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"tussock‐forming sedge, Eriophorum vaginatum, and deciduous shrub, Vaccinium uliginosum. Other common vascular plants include Carex bigelowii, Betula nana, Rubus chamaemorus, Empetrum nigrum, Rhododendron subarcticum, V. vitis‐idaea, Andromeda polifolia, and Oxycoccus microcarpus. Nonvascular plant cover is dominated by Dicranum sp., feather moss (primarily Pleurozium schreberi), and Sphagnum sp., as well as several lichen species (primarily Cladonia spp.)",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"20_CO2_40",2013,8,NA,NA,20,NA,NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9936,NA,NA
"673","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_10",2003,2,2,NA,10,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,0.48,"% (v/v)",-26.7666666666667,1.31250396824786,NA,NA,"UCI",NA,2003,107.060037308402,4,12.4988148648197,NA,NA,NA
"674","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_100",2003,2,2,NA,100,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,0.665,"% (v/v)",-24.6,0.141421356236441,NA,NA,"UCI",NA,2003,92.1897516705332,4,5.32520311138372,NA,NA,NA
"675","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_1100",2003,2,2,NA,1100,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,5.255,"% (v/v)",-23.35,0.2121320343556,NA,NA,"UCI",NA,2003,126.322945171793,4,2.85077180208233,NA,NA,NA
"676","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_200",2003,2,2,NA,200,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,0.69,"% (v/v)",-24.6195,NA,NA,NA,"UCI",NA,2003,101.880212133651,4,NA,NA,NA,NA
"677","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_25",2003,2,2,NA,25,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,0.63,"% (v/v)",-24.9,0,NA,NA,"UCI",NA,2003,89.7343880375753,4,10.4111051200699,NA,NA,NA
"678","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_300",2003,2,2,NA,300,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,1.085,"% (v/v)",-23.8,NA,NA,NA,"UCI",NA,2003,107.243842470588,4,NA,NA,NA,NA
"679","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_50",2003,2,2,NA,50,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,0.775,"% (v/v)",-24.2,0.424264068712004,NA,NA,"UCI",NA,2003,94.8527455236747,4,8.32263033672109,NA,NA,NA
"680","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200322_700",2003,2,2,NA,700,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,1.99,"% (v/v)",-23.4,NA,NA,NA,"UCI",NA,2003,105.618958324852,4,NA,NA,NA,NA
"681","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_10",2003,9,3,NA,10,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,-23.90325,NA,NA,NA,"UCI",NA,2003,130.186355374938,4,2.97055617647901,NA,NA,NA
"682","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_100",2003,9,3,NA,100,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,-24.915375,NA,NA,NA,"UCI",NA,2003,NA,NA,NA,NA,NA,NA
"683","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_1100",2003,9,3,NA,1100,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,-23.8388,NA,NA,NA,"UCI",NA,2003,131,4,NA,NA,NA,NA
"684","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_200",2003,9,3,NA,200,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,-22.423,NA,NA,NA,"UCI",NA,2003,102.5,4,NA,NA,NA,NA
"685","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_25",2003,9,3,NA,25,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,-24.982,NA,NA,NA,"UCI",NA,2003,100.3,4,NA,NA,NA,NA
"686","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_300",2003,9,3,NA,300,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,2003,NA,NA,NA,NA,NA,NA
"687","Perez_2006","10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2",NA,"Susan Trumbore","MPI-BGC","trumbore@bgc-jena.mpg.de",2018,9,13,"Susan Trumbore","trumbore@bgc-jena.mpg.de","0000-0003-3885-6202","Perez, T., Garcia-Montiel, D., Trumbore, S. E., Tyler, S., De Camargo, P., Moreira, M., Piccolo, M., Cerri, C. (2006). Nitrous oxide nitrification and denitrification 15N enrichment factors from Amazon forest soils. Ecological Applications, 16(6), 2153-2167. doi:10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2"">10.1890/1051-0761(2006)016[2153:NONADN]2.0.CO;2.",NA,NA,NA,"FLONA",-3.017,-54.9707,"WGS84",109,"LBA site Flona Tapajos Seca-seca floresta also km83","SecaFloresta","CFA","control",NA,NA,NA,"control",NA,NA,NA,25,2100,NA,NA,NA,"Oxisol",NA,NA,10000,NA,NA,NA,"forest",NA,NA,NA,NA,NA,80000,NA,80000,NA,"sedimentary-clastics","felsic","Belterra Formation","summit",NA,NA,NA,NA,"excessively",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFA_200393_50",2003,9,3,NA,50,NA,"gas","CO2","pump","flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UCI",NA,2003,102.1,4,NA,NA,NA,NA
