"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd"
"2243","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Camp creek fire",64.350517,-145.63835,"WGS84",362,"burned in 2004; near Delta Junction, Alaska",NA,"Camp_flux",NA,NA,NA,NA,"control","burned 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx16",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.19093855,NA,NA,NA,"KCCAMS","25034",2011,47.5549150175871,NA,NA,NA,NA,NA
"2244","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Camp creek fire",64.350517,-145.63835,"WGS84",362,"burned in 2004; near Delta Junction, Alaska",NA,"Camp_flux",NA,NA,NA,NA,"control","burned 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx17",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.368914025,NA,NA,NA,"KCCAMS","25035",2011,47.8349529793316,NA,NA,NA,NA,NA
"2245","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Camp creek fire",64.350517,-145.63835,"WGS84",362,"burned in 2004; near Delta Junction, Alaska",NA,"Camp_flux",NA,NA,NA,NA,"control","burned 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx18",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.4326076,NA,NA,NA,"KCCAMS","25036",2011,48.2995377789289,NA,NA,NA,NA,NA
"2246","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Gilles creek fire",64.334917,-145.688167,"WGS84",355,"burned in 2010; near Delta Junction, Alaska",NA,"Gilles_flux",NA,NA,NA,NA,"control","burned 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx19",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCCAMS","25037",2011,72.6624692044553,NA,NA,NA,NA,NA
"2247","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Gilles creek fire",64.334917,-145.688167,"WGS84",355,"burned in 2010; near Delta Junction, Alaska",NA,"Gilles_flux",NA,NA,NA,NA,"control","burned 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx20",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.90284045,NA,NA,NA,"KCCAMS","25038",2011,58.3154462002261,NA,NA,NA,NA,NA
"2248","Holden_2019","10.5281/zenodo.3370057",NA,"Sophie von Fromm, Alison Hoyt","MPI_BGC","sfromm@bgc-jena.mpg.de, ahoyt@bgc-jena.mpg.de",2018,5,23,"Sandra R. Holden","dooleys@uci.edu",NA,"Holden SR, Czimczik CI, Xu X, Treseder KK (unpubl) Post-fire reductions in soil microbial biomass constrain soil heterotrophic respiration following boreal forest fires",NA,NA,2019070516,"Gilles creek fire",64.334917,-145.688167,"WGS84",355,"burned in 2010; near Delta Junction, Alaska",NA,"Gilles_flux",NA,NA,NA,NA,"control","burned 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flx21",NA,NA,2011,7,4,NA,"soil emission","14C corrected for air; using averaged values from air measurements from the other two dates; assuemed -27 ‰ for respired 13C ","CO2","ecosystem","chamber","chamber","molecular sieve",10,"mins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.777401725,NA,NA,NA,"KCCAMS","25039",2011,90.3644979286386,NA,NA,NA,NA,NA
"2249","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Lemonwatershedglacier cover %25_NA","Small glaciated watershed. Gulf of Alaska  NA",58.364,-134.473,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Lemon",NA,"NA_Lemonwatershedglacier cover %25_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Lemonwatershedglacier cover %25_NA","Small glaciated watershed. Gulf of Alaska  NA",58.364,-134.473,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Lemon",NA,"NA_Lemonwatershedglacier cover %25_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Lemonwatershedglacier cover %25_NA","Small glaciated watershed. Gulf of Alaska  NA",58.364,-134.473,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Lemon",NA,"NA_Lemonwatershedglacier cover %25_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846,NA,NA
"2252","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Montanawatershedglacier cover %0_NA","Small watershed. Gulf of Alaska  NA",58.438,-134.665,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Montana",NA,"NA_Montanawatershedglacier cover %0_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Montanawatershedglacier cover %0_NA","Small watershed. Gulf of Alaska  NA",58.438,-134.665,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Montana",NA,"NA_Montanawatershedglacier cover %0_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Montanawatershedglacier cover %0_NA","Small watershed. Gulf of Alaska  NA",58.438,-134.665,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Montana",NA,"NA_Montanawatershedglacier cover %0_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","MainStem","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992,NA,NA
"2255","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Mendenhallwatershedglacier cover %55_NA","Small glaciated watershed. Gulf of Alaska  NA",58.442,-134.64,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Mendenhall",NA,"NA_Mendenhallwatershedglacier cover %55_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Mendenhallwatershedglacier cover %55_NA","Small glaciated watershed. Gulf of Alaska  NA",58.442,-134.64,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Mendenhall",NA,"NA_Mendenhallwatershedglacier cover %55_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Mendenhallwatershedglacier cover %55_NA","Small glaciated watershed. Gulf of Alaska  NA",58.442,-134.64,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Mendenhall",NA,"NA_Mendenhallwatershedglacier cover %55_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8409,NA,NA
"2258","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Herbertwatershedglacier cover %38_NA","Small glaciated watershed. Gulf of Alaska  NA",58.522,-134.806,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Herbert",NA,"NA_Herbertwatershedglacier cover %38_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Herbertwatershedglacier cover %38_NA","Small glaciated watershed. Gulf of Alaska  NA",58.522,-134.806,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Herbert",NA,"NA_Herbertwatershedglacier cover %38_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Herbertwatershedglacier cover %38_NA","Small glaciated watershed. Gulf of Alaska  NA",58.522,-134.806,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Herbert",NA,"NA_Herbertwatershedglacier cover %38_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8158,NA,NA
"2261","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Coweewatershedglacier cover %9_NA","Small glaciated watershed. Gulf of Alaska  NA",58.659,-134.91,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cowee",NA,"NA_Coweewatershedglacier cover %9_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Coweewatershedglacier cover %9_NA","Small glaciated watershed. Gulf of Alaska  NA",58.659,-134.91,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cowee",NA,"NA_Coweewatershedglacier cover %9_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Coweewatershedglacier cover %9_NA","Small glaciated watershed. Gulf of Alaska  NA",58.659,-134.91,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cowee",NA,"NA_Coweewatershedglacier cover %9_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0021,NA,NA
"2264","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Cordova watershedglacier cover %16_NA","Small glaciated watershed. Gulf of Alaska  NA",60.444,-145.261,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cordova ",NA,"NA_Cordova watershedglacier cover %16_NA DOC 1",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Cordova watershedglacier cover %16_NA","Small glaciated watershed. Gulf of Alaska  NA",60.444,-145.261,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cordova ",NA,"NA_Cordova watershedglacier cover %16_NA DOC 2",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","Hood_2009","10.1038/nature08580",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Gulf of Alaska",58.364,-134.473,NA,NA,NA,NA,"NA_Cordova watershedglacier cover %16_NA","Small glaciated watershed. Gulf of Alaska  NA",60.444,-145.261,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"River","Cordova ",NA,"NA_Cordova watershedglacier cover %16_NA DOC 3",NA,NA,2008,7,25,NA,"dissolved","Glaciated catchment","DOC","aquatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8057,NA,NA
