"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","pro_graven_zone","pro_bio1","pro_bio2","pro_bio3","pro_bio4","pro_bio5","pro_bio6","pro_bio7","pro_bio8","pro_bio9","pro_bio10","pro_bio11","pro_bio12","pro_bio13","pro_bio14","pro_bio15","pro_bio16","pro_bio17","pro_bio18","pro_bio19","pro_PET","pro_SG_BD_0cm","pro_SG_BD_10cm","pro_SG_BD_30cm","pro_SG_BD_60cm","pro_SG_BD_100cm","pro_SG_BD_200cm","pro_SG_clay_0cm","pro_SG_clay_10cm","pro_SG_clay_30cm","pro_SG_clay_60cm","pro_SG_clay_100cm","pro_SG_clay_200cm","pro_SG_coarse_0cm","pro_SG_coarse_10cm","pro_SG_coarse_30cm","pro_SG_coarse_60cm","pro_SG_coarse_100cm","pro_SG_coarse_200cm","pro_SG_orgC_0cm","pro_SG_orgC_10cm","pro_SG_orgC_30cm","pro_SG_orgC_60cm","pro_SG_orgC_100cm","pro_SG_orgC_200cm","pro_SG_Cstock_0_10cm","pro_SG_Cstock_10_30cm","pro_SG_Cstock_30_60cm","pro_SG_Cstock_60_100cm","pro_SG_Cstock_100_200cm","pro_0.5_landCover_MODIS","pro_0.5_landCover","pro_0.5_MAP","pro_0.5_MAT","pro_0.5_USDA","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd","flx_graven_atm","flx_dd14c"
"2012","Wang_2000","10.1029/1999GB900074",NA,"Sophie von Fromm","MPI-BGC","sfromm@mpi.bgc-jena.de",2018,7,9,"Yang Wang","ywang@magnet.fsu.edu",NA,"Wang Y, Amundson R, Niu X-F, 2000, Seasonal and altitudinal variation in decomposition of soil organic matter inferred from radiocarbon measurments of soil CO2 flux, Global Biogeochemical Cycles, 14, 1, 199-211",NA,"Ewing_2006",NA,"Musick",37.0287,-119.271017,"WGS84",1268,"Transect in Sierra Nevada in Central California",NA,"M",NA,37.0287,-119.271017,NA,"control","Land-Use-Conditions: natural",NA,NA,11.7,94,NA,"ultic haploxevalf",NA,"USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine, white fir, manzanita, incence cedar, sugar pine, bear clover",NA,NA,NA,NA,NA,NA,NA,"granodiorit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",128,146,44,6487,316,-11,327,60,214,215,53,820,155,3,82,423,14,25,418,1305,125,127,144,152,161,162,13,15,17,22,22,20,16,16,16,16,17,18,6,5,2,1,1,0,3,4,3,3,3,1,2,649.580017089844,10.1816663742065,"Aridisol",NA,"M_1995815_2",NA,NA,1995,8,15,NA,"soil emission","litter-covered surface","CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24226,"µmol m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,NA
"2013","Wang_2000","10.1029/1999GB900074",NA,"Sophie von Fromm","MPI-BGC","sfromm@mpi.bgc-jena.de",2018,7,9,"Yang Wang","ywang@magnet.fsu.edu",NA,"Wang Y, Amundson R, Niu X-F, 2000, Seasonal and altitudinal variation in decomposition of soil organic matter inferred from radiocarbon measurments of soil CO2 flux, Global Biogeochemical Cycles, 14, 1, 199-211",NA,"Ewing_2006",NA,"Musick",37.0287,-119.271017,"WGS84",1268,"Transect in Sierra Nevada in Central California",NA,"M",NA,37.0287,-119.271017,NA,"control","Land-Use-Conditions: natural",NA,NA,11.7,94,NA,"ultic haploxevalf",NA,"USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine, white fir, manzanita, incence cedar, sugar pine, bear clover",NA,NA,NA,NA,NA,NA,NA,"granodiorit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",128,146,44,6487,316,-11,327,60,214,215,53,820,155,3,82,423,14,25,418,1305,125,127,144,152,161,162,13,15,17,22,22,20,16,16,16,16,17,18,6,5,2,1,1,0,3,4,3,3,3,1,2,649.580017089844,10.1816663742065,"Aridisol",NA,"M_1995915_1",NA,NA,1995,9,15,NA,"soil emission","litter-free surface","CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67436,"µmol m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,NA
"2014","Wang_2000","10.1029/1999GB900074",NA,"Sophie von Fromm","MPI-BGC","sfromm@mpi.bgc-jena.de",2018,7,9,"Yang Wang","ywang@magnet.fsu.edu",NA,"Wang Y, Amundson R, Niu X-F, 2000, Seasonal and altitudinal variation in decomposition of soil organic matter inferred from radiocarbon measurments of soil CO2 flux, Global Biogeochemical Cycles, 14, 1, 199-211",NA,"Ewing_2006",NA,"Musick",37.0287,-119.271017,"WGS84",1268,"Transect in Sierra Nevada in Central California",NA,"M",NA,37.0287,-119.271017,NA,"control","Land-Use-Conditions: natural",NA,NA,11.7,94,NA,"ultic haploxevalf",NA,"USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine, white fir, manzanita, incence cedar, sugar pine, bear clover",NA,NA,NA,NA,NA,NA,NA,"granodiorit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",128,146,44,6487,316,-11,327,60,214,215,53,820,155,3,82,423,14,25,418,1305,125,127,144,152,161,162,13,15,17,22,22,20,16,16,16,16,17,18,6,5,2,1,1,0,3,4,3,3,3,1,2,649.580017089844,10.1816663742065,"Aridisol",NA,"M_1995915_2",NA,NA,1995,9,15,NA,"soil emission","litter-covered surface","CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72916,"µmol m-2 s-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,NA
"2015","Wang_2000","10.1029/1999GB900074",NA,"Sophie von Fromm","MPI-BGC","sfromm@mpi.bgc-jena.de",2018,7,9,"Yang Wang","ywang@magnet.fsu.edu",NA,"Wang Y, Amundson R, Niu X-F, 2000, Seasonal and altitudinal variation in decomposition of soil organic matter inferred from radiocarbon measurments of soil CO2 flux, Global Biogeochemical Cycles, 14, 1, 199-211",NA,"Ewing_2006",NA,"Musick",37.0287,-119.271017,"WGS84",1268,"Transect in Sierra Nevada in Central California",NA,"M",NA,37.0287,-119.271017,NA,"control","Land-Use-Conditions: natural",NA,NA,11.7,94,NA,"ultic haploxevalf",NA,"USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine, white fir, manzanita, incence cedar, sugar pine, bear clover",NA,NA,NA,NA,NA,NA,NA,"granodiorit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",128,146,44,6487,316,-11,327,60,214,215,53,820,155,3,82,423,14,25,418,1305,125,127,144,152,161,162,13,15,17,22,22,20,16,16,16,16,17,18,6,5,2,1,1,0,3,4,3,3,3,1,2,649.580017089844,10.1816663742065,"Aridisol",NA,"M_1995924_1",NA,NA,1995,9,24,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.7,NA,NA,NA,"CAMS",NA,NA,109.3,NA,NA,1.11535510693369,NA,NA,115.8,-6.5
"2016","Wang_2000","10.1029/1999GB900074",NA,"Sophie von Fromm","MPI-BGC","sfromm@mpi.bgc-jena.de",2018,7,9,"Yang Wang","ywang@magnet.fsu.edu",NA,"Wang Y, Amundson R, Niu X-F, 2000, Seasonal and altitudinal variation in decomposition of soil organic matter inferred from radiocarbon measurments of soil CO2 flux, Global Biogeochemical Cycles, 14, 1, 199-211",NA,"Ewing_2006",NA,"Musick",37.0287,-119.271017,"WGS84",1268,"Transect in Sierra Nevada in Central California",NA,"M",NA,37.0287,-119.271017,NA,"control","Land-Use-Conditions: natural",NA,NA,11.7,94,NA,"ultic haploxevalf",NA,"USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine, white fir, manzanita, incence cedar, sugar pine, bear clover",NA,NA,NA,NA,NA,NA,NA,"granodiorit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",128,146,44,6487,316,-11,327,60,214,215,53,820,155,3,82,423,14,25,418,1305,125,127,144,152,161,162,13,15,17,22,22,20,16,16,16,16,17,18,6,5,2,1,1,0,3,4,3,3,3,1,2,649.580017089844,10.1816663742065,"Aridisol",NA,"M_1995924_2",NA,NA,1995,9,24,NA,"soil emission","Partitioned based on soil resp during non-growing season (assumed only HR)","CO2","heterotrophic","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.8,NA,NA,NA,"CAMS",NA,NA,113.2,NA,NA,1.11927639505867,NA,NA,115.8,-2.59999999999999
"2017","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C1","C1_1",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C1","C1_1_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,78.8,NA,NA,1.08652718627494,NA,NA,45.8,33
"2018","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C1","C1_2",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C1","C1_2_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,71.2,NA,NA,1.07887274929339,NA,NA,45.8,25.4
"2019","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C2","C2_3",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C2","C2_3_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,66.6,NA,NA,1.07423980059404,NA,NA,45.8,20.8
"2020","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C2","C2_4",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C2","C2_4_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,50.2,NA,NA,1.05772233131807,NA,NA,45.8,4.40000000000001
"2021","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C3","C3_5",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C3","C3_5_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,57.9,NA,NA,1.06547748457569,NA,NA,45.8,12.1
"2022","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C3","C3_6",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C3","C3_6_200951",NA,NA,2009,5,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,64.6,NA,NA,1.07222547507258,NA,NA,45.8,18.8
"2023","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C1","C1_1",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C1","C1_1_200961",NA,NA,2009,6,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,63.3,NA,NA,1.07091616348363,NA,NA,45.8,17.5
"2024","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C1","C1_2",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C1","C1_2_200961",NA,NA,2009,6,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,77.5,NA,NA,1.08521787468599,NA,NA,45.8,31.7
"2025","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C2","C2_3",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C2","C2_3_200961",NA,NA,2009,6,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,61.9,NA,NA,1.06950613561861,NA,NA,45.8,16.1
"2026","Wunderlich_2012","10.5194/bg-9-3477-2012",NA,"Jessica Brandt, Sabine Ersing","University of Augsburg","jessy.brandt@gmx.de",2018,5,23,"W. Borken","werner.borken@uni-bayreuth.de","https://orcid.org/0000-0001-7403-5757","Wunderlich, S & Borken, W. (2012). Partitioning of soil CO2 efflux in un-manipulated and experimentally flooded plots of a temperate fen. Biogeosciences Discussions. 9. 5287-5319. ",NA,NA,NA,"Schloeppnerbrunnen",50.131667,11.880833,"WGS84",700,"Lehstenbach catchment of the Fichtelgebirge, northeastern of Bavarian, Germany","C2","C2_4",NA,50.131667,11.880833,NA,"control",NA,NA,NA,6.3,1020,NA,NA,"Histosol",NA,NA,NA,NA,NA,NA,"wetland",NA,NA,NA,"Molinia caerulea (L. Moench), Nardus stricta (L.), A. canina (L.), Carex rostrata (Stokes), Eriophorum vaginatum (L.) and Sphagnum fallax",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granite",NA,NA,NA,NA,NA,NA,4.9,NA,100,NA,NA,NA,NA,NA,NA,"north",59,77,30,6521,198,-57,255,141,13,141,-25,820,89,51,16,251,171,251,201,425,96,105,111,135,149,152,11,12,11,11,11,12,16,18,19,19,20,19,23,19,8,7,6,6,9,12,11,15,36,14,5,658.609985351562,7.3600001335144,"Inceptisol","C2","C2_4_200961",NA,NA,2009,6,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMS",NA,NA,59.2,NA,NA,1.06678679616464,NA,NA,45.8,13.4
